query_name|query_sql|query_description
RQ_OOS_13months_CLOSED|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; SELECT RQ_Last13Months.period, count( RQ_PREPA_OOS.object) AS Closed FROM RQ_Last13Months LEFT JOIN RQ_PREPA_OOS ON (RQ_Last13Months.enddate > RQ_PREPA_OOS.endDate) AND (RQ_Last13Months.startdate<= RQ_PREPA_OOS.endDate) GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_OOS_13months_ClosedOnTime|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; SELECT RQ_Last13Months.period, count( RQ_PREPA_OOS.object) AS ClosedOnTime FROM RQ_Last13Months LEFT JOIN RQ_PREPA_OOS ON (RQ_Last13Months.startdate<= RQ_PREPA_OOS.endDate) AND (RQ_Last13Months.enddate > RQ_PREPA_OOS.endDate) WHERE (RQ_PREPA_OOS.endDate <= RQ_PREPA_OOS.ExpectedendDate) GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_OOS_13months_CREATED|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; SELECT RQ_Last13Months.period, count( RQ_PREPA_OOS.object) AS Created FROM RQ_Last13Months LEFT JOIN RQ_PREPA_OOS ON (RQ_Last13Months.enddate > RQ_PREPA_OOS.startdate) AND (RQ_Last13Months.startdate <= RQ_PREPA_OOS.StartDate) GROUP BY RQ_Last13Months.period ORDER BY RQ_Last13Months.period; |A DEFINIR
RQ_OOS_13months_ExpectedClosure|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; SELECT RQ_Last13months.period, count( RQ_PREPA_OOS.object) AS ExpectedClosure FROM RQ_Last13months LEFT JOIN RQ_PREPA_OOS ON (RQ_Last13months.enddate > RQ_PREPA_OOS.ExpectedEndDate) AND (RQ_Last13months.startdate<= RQ_PREPA_OOS.ExpectedEndDate) GROUP BY RQ_Last13months.period ORDER BY RQ_Last13months.period; |A DEFINIR
RQ_OOS_13months_INPROGRESS|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; SELECT RQ_Last13months.period, count(RQ_PREPA_OOS.object) AS InProgress FROM RQ_Last13months LEFT JOIN RQ_PREPA_OOS ON (RQ_Last13months.enddate >=RQ_PREPA_OOS.startdate) AND (RQ_Last13months.enddate < RQ_PREPA_OOS.enddate or RQ_PREPA_OOS.enddate is null) GROUP BY RQ_Last13months.period ORDER BY RQ_Last13months.period; |A DEFINIR
RQ_OOS_AGE_by_RANGE|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; SELECT period, Object, Age, UO, APU, Tranche_name FROM RQ_OOS_AGE_MONTH INNER JOIN TabTranche_KPI022_025 ON ([RQ_OOS_AGE_MONTH].Age<TabTranche_KPI022_025.Max) AND ([RQ_OOS_AGE_MONTH].Age>=TabTranche_KPI022_025.Min); |A DEFINIR
RQ_OOS_Age_by_RANGE_CurrentMonth|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; SELECT RQ_CurrentMonth.period, RQ_OOS_Age_by_RANGE.UO, RQ_OOS_Age_by_RANGE.tranche_name, count(RQ_OOS_Age_by_RANGE.object) AS NbOOS FROM RQ_CurrentMonth LEFT JOIN RQ_OOS_Age_by_RANGE ON RQ_CurrentMonth.period = RQ_OOS_Age_by_RANGE.period GROUP BY RQ_CurrentMonth.period, RQ_OOS_Age_by_RANGE.UO, RQ_OOS_Age_by_RANGE.tranche_name; |A DEFINIR
RQ_OOS_Age_by_RANGE_CurrentMonth_APU|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; SELECT RQ_CurrentMonth.period, RQ_OOS_Age_by_RANGE.UO, RQ_OOS_Age_by_RANGE.APU, RQ_OOS_Age_by_RANGE.tranche_name, count(RQ_OOS_Age_by_RANGE.object) AS NbOOS FROM RQ_CurrentMonth LEFT JOIN RQ_OOS_Age_by_RANGE ON RQ_CurrentMonth.period = RQ_OOS_Age_by_RANGE.period GROUP BY RQ_CurrentMonth.period, RQ_OOS_Age_by_RANGE.UO, RQ_OOS_Age_by_RANGE.APU, RQ_OOS_Age_by_RANGE.tranche_name; |A DEFINIR
RQ_OOS_AGE_MONTH|SELECT period, Object, datediff(d,RQ_PREPA_OOS.Startdate,RQ_Last13Months.endDate) AS Age, UO, APU FROM RQ_Last13Months, RQ_PREPA_OOS WHERE (RQ_Last13Months.endDate > RQ_PREPA_OOS.Startdate)       AND  ((RQ_PREPA_OOS.enddate > RQ_Last13Months.enddate) or (RQ_PREPA_OOS.enddate is null)) ORDER BY period; |A DEFINIR
RQ_OOS_by_Month_TypoCause|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; SELECT period, family_typo AS typo_family, code_family AS family_code, label_family AS family_label, name_typo AS typo_name, count(Object) AS NB_OOS FROM RQ_Last13Months LEFT JOIN RQ_OOS_by_TypoCause ON (RQ_Last13Months.EndDate > RQ_OOS_by_TypoCause.StartDate) AND (RQ_Last13Months.StartDate <= RQ_OOS_by_TypoCause.Startdate) WHERE name_typo is not null GROUP BY period, family_typo, code_family, label_family, name_typo; |A DEFINIR
RQ_OOS_by_TypoCause|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; SELECT object, startdate, enddate, cause_oos, IIf(family_code Is Null,'F99',family_code) AS code_family, IIf(family_code Is Null,'not classified',family_label) AS label_family, IIf(family_code Is Null,'not classified',typo_family) AS family_typo, IIf(family_code Is Null,'not classified',typo_name) AS name_typo FROM RQ_PREPA_OOS LEFT JOIN TABtypologyCausePhenix ON RQ_PREPA_OOS.Cause_OOS = TABtypologyCausePhenix.Correspondance; |A DEFINIR
RQ_OOS_CALCUL_DELAI|SELECT RQ_PREPA_OOS.Object, RQ_PREPA_OOS.StartDate AS StartDate, RQ_PREPA_OOS.EndDate AS EndDate, DateDiff(d,[RQ_PREPA_OOS]![Startdate],[RQ_PREPA_OOS]![EndDate]) AS ProcessTime, TabCorrespondanceCriticality.Criticality_Out AS Criticality, RQ_Last13Months.Period AS period FROM (RQ_PREPA_OOS INNER JOIN TabCorrespondanceCriticality ON RQ_PREPA_OOS.Criticality = TabCorrespondanceCriticality.Criticality_In) LEFT JOIN RQ_Last13Months ON (RQ_PREPA_OOS.EndDate >= RQ_Last13Months.StartDate) AND (RQ_PREPA_OOS.EndDate  < RQ_Last13Months.EndDate) WHERE RQ_Last13Months.period is not null; |A DEFINIR
RQ_OOS_CALCUL_MEDIAN|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; SELECT  period,  criticality,  fmediane(RQ_OOS_CALCUL_DELAI,ProcessTime,period,[period],criticality,[criticality]) AS Tmedian FROM RQ_OOS_CALCUL_DELAI WHERE period is not null GROUP BY period, criticality UNION SELECT        period,       Target as Criticality,       30 as Tmedian FROM RQ_OOS_CALCUL_DELAI WHERE period is not null GROUP BY period; |A DEFINIR
RQ_OOS_CALCUL_MEDIAN_by_CRITICALITY|TRANSFORM First(T1.Tmedian) AS PremierDeTmedian SELECT T1.period FROM RQ_OOS_MEDIAN_N_CRITICALITY_NORM AS T1 GROUP BY T1.period PIVOT T1.criticality; |A DEFINIR
RQ_OOS_Criticality_APU|SELECT period, UO, APU, criticality_out AS Criticality, count(object) AS Qty FROM RQ_CurrentMonth INNER JOIN (RQ_OOS_TimeLeft INNER JOIN TabCorrespondanceCriticality ON RQ_OOS_TimeLeft.object = TabCorrespondanceCriticality.Criticality_In) ON RQ_CurrentMonth.period = RQ_OOS_TimeLeft.period GROUP BY period, UO, APU, criticality_out; |A DEFINIR
RQ_OOS_Criticality_UO|SELECT period, UO, criticality_out AS Criticality, count(object) AS Qty FROM RQ_CurrentMonth INNER JOIN (RQ_OOS_TimeLeft INNER JOIN TabCorrespondanceCriticality ON RQ_OOS_TimeLeft.criticality = TabCorrespondanceCriticality.Criticality_In) ON RQ_CurrentMonth.period = RQ_OOS_TimeLeft.period GROUP BY period, UO, criticality_out; |A DEFINIR
RQ_OOS_MEDIAN_N_CRITICALITY_NORM|SELECT T1.period, T1.criticality_norm AS criticality, T2.Tmedian FROM (select * from TabTranche_Criticality, RQ_Last13Months)  AS T1 LEFT JOIN RQ_OOS_CALCUL_MEDIAN AS T2 ON (T1.period = T2.period) AND (T1.criticality = T2.criticality); UNION SELECT       period,       Target as Criticality,       30 as Tmedian FROM RQ_OOS_CALCUL_DELAI WHERE period is not null GROUP BY period; |A DEFINIR
RQ_OOS_MEDIAN_SAMPLE_SIZE|SELECT DISTINCT T1.period, T1.criticality_norm AS criticality, count(T2.object) AS SampleSize FROM (SELECT * FROM TabTranche_Criticality, RQ_Last13Months)  AS T1 LEFT JOIN RQ_OOS_CALCUL_DELAI AS T2 ON (T1.criticality = T2.criticality) AND (T1.period = T2.period) GROUP BY T1.period, T1.criticality_norm; |A DEFINIR
RQ_OOS_MEDIAN_SAMPLE_SIZE_by_CRITICALITY|TRANSFORM First(RQ_OOS_MEDIAN_SAMPLE_SIZE.[SampleSize]) AS PremierDeSampleSize SELECT RQ_OOS_MEDIAN_SAMPLE_SIZE.[period] FROM RQ_OOS_MEDIAN_SAMPLE_SIZE GROUP BY RQ_OOS_MEDIAN_SAMPLE_SIZE.[period] PIVOT RQ_OOS_MEDIAN_SAMPLE_SIZE.[criticality]; |A DEFINIR
RQ_OOS_Time_Criticality|SELECT period, criticality_out AS criticality, count(object) AS Qty FROM RQ_OOS_TimeLeft INNER JOIN TabCorrespondanceCriticality ON RQ_OOS_TimeLeft.criticality = TabCorrespondanceCriticality.Criticality_In GROUP BY period, criticality_out; |A DEFINIR
RQ_OOS_TimeLeft|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; SELECT DateDiff(m,[RQ_Last13Months].[EndDate],[RQ_PREPA_OOS].[ExpectedEndDate]) AS TimeLeft, * FROM RQ_Last13Months, RQ_PREPA_OOS WHERE ((RQ_PREPA_OOS.Enddate is null) or (RQ_PREPA_OOS.Enddate >= RQ_LAst13Months.enddate)) AND RQ_PREPA_OOS.startdate < RQ_LAst13Months.enddate; |A DEFINIR
RQ_OOS_TimeLeft_by_RANGE|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; SELECT RQ_OOS_TimeLeft.period, TabTranche_KPI023_026.Tranche_name, Count(RQ_OOS_TimeLeft.Object) AS ToClose FROM RQ_OOS_TimeLeft INNER JOIN TABTranche_KPI023_026 ON (RQ_OOS_TimeLeft.TimeLeft >= TabTranche_KPI023_026.min) AND (RQ_OOS_TimeLeft.TimeLeft < TabTranche_KPI023_026.max) GROUP BY RQ_OOS_TimeLeft.period, TabTranche_KPI023_026.Tranche_name; |A DEFINIR
RQ_OOS_TimeLeft_by_UO_RANGE|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; SELECT RQ_OOS_TimeLeft.period, RQ_OOS_TimeLeft.UO, TabTranche_KPI023_026.Tranche_name, Count(RQ_OOS_TimeLeft.Object) AS ToClose FROM RQ_OOS_TimeLeft INNER JOIN TABTranche_KPI023_026 ON (RQ_OOS_TimeLeft.TimeLeft >= TabTranche_KPI023_026.min) AND (RQ_OOS_TimeLeft.TimeLeft < TabTranche_KPI023_026.max) GROUP BY RQ_OOS_TimeLeft.period, RQ_OOS_TimeLeft.UO, TabTranche_KPI023_026.Tranche_name; |A DEFINIR
RQ_OOS_TimeLeft_byUO_Range_CurMonth|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; SELECT RQ_CurrentMonth.period, RQ_OOS_TimeLeft_by_UO_RANGE.UO, RQ_OOS_TimeLeft_by_UO_RANGE.tranche_name, RQ_OOS_TimeLeft_by_UO_RANGE.ToClose FROM RQ_CurrentMonth LEFT JOIN RQ_OOS_TimeLeft_by_UO_RANGE ON RQ_CurrentMonth.period = RQ_OOS_TimeLeft_by_UO_RANGE.period ORDER BY RQ_OOS_TimeLeft_by_UO_RANGE.UO, RQ_OOS_TimeLeft_by_UO_RANGE.tranche_name; |A DEFINIR
RQ_OOS_Timeleft_CurrentM_Criti_Range|SELECT RQ_OOS_TimeLeft_CurrentMonth_Criticality.period AS period, RQ_OOS_TimeLeft_CurrentMonth_Criticality.Criticality, TABTranche_KPI023_026.Tranche_name, count(RQ_OOS_TimeLeft_CurrentMonth_Criticality.object) AS QTY FROM TABTranche_KPI023_026 LEFT JOIN RQ_OOS_TimeLeft_CurrentMonth_Criticality ON (RQ_OOS_TimeLeft_CurrentMonth_Criticality.TimeLeft < TabTranche_KPI023_026.max) AND (RQ_OOS_TimeLeft_CurrentMonth_Criticality.TimeLeft >= TabTranche_KPI023_026.min) WHERE RQ_OOS_TimeLeft_CurrentMonth_Criticality.Criticality is not null GROUP BY RQ_OOS_TimeLeft_CurrentMonth_Criticality.period, RQ_OOS_TimeLeft_CurrentMonth_Criticality.Criticality, TABTranche_KPI023_026.Tranche_name; |A DEFINIR
RQ_OOS_TimeLeft_CurrentMonth|SELECT * FROM RQ_OOS_TimeLeft INNER JOIN RQ_CurrentMonth ON RQ_OOS_TimeLeft.period = RQ_CurrentMonth.period; |A DEFINIR
RQ_OOS_Timeleft_CurrentMonth_Criticality|SELECT criticality_out AS criticality, RQ_OOS_TimeLeft.period AS period, Timeleft, Object FROM TabCorrespondanceCriticality RIGHT JOIN RQ_OOS_Timeleft_CurrentMonth ON TabCorrespondanceCriticality.Criticality_In = RQ_OOS_TimeLeft_CurrentMonth.criticality; |A DEFINIR
RQ_PASS_ClosedPASS_CurrentYear|SELECT RQ_CurrentYear.period, count(PR_ID) as ClosedPass FROM RQ_CurrentYear INNER JOIN RQ_PREPA_PASS_CAPA_HSE ON RQ_PREPA_PASS_CAPA_HSE.enddate >= RQ_CurrentYear.startdate AND RQ_PREPA_PASS_CAPA_HSE.enddate < RQ_CurrentYear.enddate GROUP BY RQ_CurrentYear.period  UNION SELECT RQ_CurrentYear.period, ClosedPass FROM RQ_CurrentYear INNER JOIN Legacy_PASS ON Legacy_PASS.date >= RQ_CurrentYear.startdate AND Legacy_PASS.date < RQ_CurrentYear.enddate; |A DEFINIR
RQ_PASS_ClosedPASS_Last13Months|SELECT RQ_Last13Months.period, count(PR_ID) as ClosedPass FROM RQ_Last13Months INNER JOIN RQ_PREPA_PASS_CAPA_HSE ON RQ_PREPA_PASS_CAPA_HSE.enddate >= RQ_Last13Months.startdate AND RQ_PREPA_PASS_CAPA_HSE.enddate < RQ_Last13Months.enddate GROUP BY RQ_Last13Months.period  UNION SELECT RQ_Last13Months.period, ClosedPass FROM RQ_Last13Months INNER JOIN Legacy_PASS ON Legacy_PASS.date >= RQ_Last13Months.startdate AND Legacy_PASS.date < RQ_Last13Months.enddate; |A DEFINIR
RQ_PASS_CumulClosed_CurrentYear|SELECT T2.period, (SELECT sum(ClosedPASS) from RQ_PASS_ClosedPASS_CurrentYear as T1 where cdate(01/ & right(T1.period,2) & / & left(T1.period,4)) >= cdate(01/01/ & T2.currentyear) and cdate(01/ & right(T1.period,2) & / & left(T1.period,4)) < T2.enddate) AS ClosedPASS_YTD FROM RQ_CurrentYear AS T2; |A DEFINIR
RQ_PASS_CumulClosed_Last13Months|SELECT T2.period, (SELECT sum(ClosedPASS) from RQ_PASS_ClosedPASS_Last13Months as T1 where cdate(01/ & right(T1.period,2) & / & left(T1.period,4)) >= cdate(01/01/ & T2.a_year) and cdate(01/ & right(T1.period,2) & / & left(T1.period,4)) < T2.enddate) AS ClosedPASS_YTD FROM RQ_Last13Months AS T2; |A DEFINIR
RQ_PASS_CumulTarget_CurrentYear|SELECT T2.period, (SELECT sum(PASStoClose) from RQ_PASS_PASStoClose_CurrentYear as T1 where cdate(01/ & right(T1.period,2) & / & left(T1.period,4)) >= cdate(01/01/ & T2.currentyear) and cdate(01/ & right(T1.period,2) & / & left(T1.period,4)) < T2.enddate) AS PASStoClose_YTD FROM RQ_CurrentYear AS T2; |A DEFINIR
RQ_PASS_CumulTarget_Last13Months|SELECT T2.period, (SELECT sum(PASStoClose) from RQ_PASS_PASStoClose_Last13Months as T1 where cdate(01/ & right(T1.period,2) & / & left(T1.period,4)) >= cdate(01/01/ & T2.a_year) and cdate(01/ & right(T1.period,2) & / & left(T1.period,4)) < T2.enddate) AS PASStoClose_YTD FROM RQ_Last13Months AS T2; |A DEFINIR
RQ_PASS_PASStoClose_CurrentYear|SELECT RQ_CurrentYear.period, count(PR_ID) as PASStoClose FROM RQ_CurrentYear INNER JOIN RQ_PREPA_PASS_CAPA_HSE ON RQ_PREPA_PASS_CAPA_HSE.expectedEndDate >= RQ_CurrentYear.startdate AND RQ_PREPA_PASS_CAPA_HSE.expectedEndDate < RQ_CurrentYear.enddate GROUP BY RQ_CurrentYear.period  UNION SELECT RQ_CurrentYear.period, PASStoClose FROM RQ_CurrentYear INNER JOIN Legacy_PASS ON Legacy_PASS.date >= RQ_CurrentYear.startdate AND Legacy_PASS.date < RQ_CurrentYear.enddate; |A DEFINIR
RQ_PASS_PASStoClose_Last13Months|SELECT RQ_Last13Months.period, count(PR_ID) as PASStoClose FROM RQ_Last13Months INNER JOIN RQ_PREPA_PASS_CAPA_HSE ON RQ_PREPA_PASS_CAPA_HSE.expectedEndDate >= RQ_Last13Months.startdate AND RQ_PREPA_PASS_CAPA_HSE.expectedEndDate < RQ_Last13Months.enddate GROUP BY RQ_Last13Months.period  UNION SELECT RQ_Last13Months.period, PASStoClose FROM RQ_Last13Months INNER JOIN Legacy_PASS ON Legacy_PASS.date >= RQ_Last13Months.startdate AND Legacy_PASS.date < RQ_Last13Months.enddate; |A DEFINIR
RQ_PID_Last13Months|SELECT period, PercPID_Target, PercPID_Real FROM RQ_Last13Months LEFT JOIN Data_FORMS_PID ON (int(RQ_Last13Months.startdate)<= int(Data_FORMS_PID.Date)) AND (int(RQ_Last13Months.enddate) > int(Data_FORMS_PID.Date)); |A DEFINIR
RQ_PosteVacant_Last13Months|SELECT period, NbVacant FROM RQ_Last13Months LEFT JOIN Data_FORMS_PosteVacant ON (int(RQ_Last13Months.startdate)<= int(Data_FORMS_PosteVacant.Date)) AND (int(RQ_Last13Months.enddate) > int(Data_FORMS_PosteVacant.Date)); |A DEFINIR
RQ_PREPA_AAA|SELECT  Legacy_AAA.ID AS [object],  int(Legacy_AAA.Accident_date) as Accident_date,  RQ_OldData_APU_HIERARCHY.UO_code as UO,  RQ_OldData_APU_HIERARCHY.APU_code as APU, iif(accident_type2 like 'AAA*', 'AAA', 'ASA') as [type], iif(Contrat = 'CDI' or Contrat = 'CDD', 'SANOFI', 'EXT.') as [personalCategory] FROM             Legacy_AAA LEFT JOIN RQ_OldData_APU_HIERARCHY             ON              Legacy_AAA.UO = RQ_OldData_APU_HIERARCHY.UO AND              Legacy_AAA.Dept = RQ_OldData_APU_HIERARCHY.Dept AND              Legacy_AAA.Service = RQ_OldData_APU_HIERARCHY.Service WHERE (accident_type2 = 'AAA' or accident_type2 = 'AAA => Accept&eacute;' or accident_type2 = 'ASA' or accident_type2 = 'ASA => Accept&eacute;')  AND RQ_OldData_APU_HIERARCHY.UO_code like '*' & (SELECT reference_UO FROM Tech_Exe_CurrentParam) & '*'  UNION SELECT * FROM RQ_PREPA_AAA_Phenix WHERE RQ_PREPA_AAA_Phenix.UO like '*' & (SELECT reference_UO FROM Tech_Exe_CurrentParam) & '*'; |A DEFINIR
RQ_PREPA_AAA_Phenix|SELECT [Data_PHX_HSE].PR_ID AS [object], int([eventDate]) AS Accident_date, RQ_APU_HIERARCHY.UO_Code AS UO, RQ_APU_HIERARCHY.APU_code AS APU, [eventType] AS type, [personalCategory] FROM Data_PHX_HSE LEFT JOIN RQ_APU_HIERARCHY ON left([Data_PHX_HSE].[service],6)=RQ_APU_HIERARCHY.CostC_code WHERE ([eventType] = 'AAA' or [eventType] = 'ASA') And [title] Not Like '*Ressaisie *'; |A DEFINIR
RQ_PREPA_ABSENT_RATE|PARAMETERS [Formulaires]![FM_InitDB]![RefDate] DateTime; SELECT period, indicator, FormatPercent(avg(value)) AS Nb_Absent FROM RQ_Last13Months LEFT JOIN Legacy_ABSENT_RATE ON (Legacy_ABSENT_RATE.Date < RQ_Last13Months.Enddate) AND (Legacy_ABSENT_RATE.Date >= RQ_Last13Months.StartDate) GROUP BY period, indicator; |A DEFINIR
RQ_PREPA_ANO|SELECT  T1.PR_ID as [Object], T1.criticality AS [criticality],  int(T1.[creationDate]) AS Startdate,  int(T1.[closureDate]) AS EndDate,  int(T1.[initialPlannedEndDate]) AS ExpectedEndDate,  T1.investigationCategory AS Cause_Ano,  T2.Group_UO AS GroupUO,  T2.UO_code AS UO,  T2.APU_code AS APU, T2.CostC_Code as Service, T2.CostC_designation as Service_Libel FROM RQ_JOIN_ANO as T1 INNER JOIN RQ_APU_HIERARCHY as T2 ON left(T1.Service,6)=T2.CostC_code WHERE T2.Group_UO like *&(SELECT reference_groupUO FROM Tech_Exe_CurrentParam)&*  UNION SELECT  T1.PR_ID as [Object], T1.criticality AS [criticality],  int(T1.[creationDate]) AS Startdate,  int(T1.[closureDate]) AS EndDate,  int(T1.[initialPlannedEndDate]) AS ExpectedEndDate,  T1.investigationCategory AS Cause_Ano,  T2.Group_UO AS GroupUO,   T2.UO_code AS UO,  T2.APU_code AS APU, T2.CostC_Code as Service, T2.CostC_designation as Service_Libel FROM RQ_JOIN_ANO as T1 INNER JOIN RQ_OldData_APU_HIERARCHY as T2 ON (T1.service = T2.service and T2.tableOrigin = 'ANO_OOS') WHERE T2.Group_UO like *&(SELECT reference_groupUO FROM Tech_Exe_CurrentParam)&*; |A DEFINIR
RQ_PREPA_APG_EPG|SELECT * FROM Legacy_APG_EPG UNION SELECT * FROM RQ_PREPA_APG_EPG_Phenix; |A DEFINIR
RQ_PREPA_APG_EPG_Phenix|SELECT PR_ID, 'APG' AS [Object], int([eventDate]) AS [Date], 1 AS [Value] FROM Data_PHX_HSE WHERE  [potentially_serious] = 'True' AND ([eventType] like '*Accident*' or [eventType] like '*AAA*' or [eventType] like '*ASA*') And [title] Not Like '*Ressaisie*'  UNION SELECT PR_ID, 'EPG' AS [Object], int([eventDate]) AS [Date], 1 AS [Value] FROM Data_PHX_HSE WHERE  [potentially_serious] = 'True' AND not ([eventType] like '*Accident*'  or [eventType] like '*AAA*' or [eventType] like '*ASA*') And [title] Not Like '*Ressaisie*'; |A DEFINIR
RQ_PREPA_AUTOINSPECT|PARAMETERS [Formulaires]![FM_InitDB]![cbxGroupUO] Text ( 255 ); SELECT [PR_ID] AS [Object], int([creationDate]) AS Startdate, int([closureDate]) AS EndDate, int([plannedEndDate]) AS ExpectedEndDate, RQ_APU_HIERARCHY.Group_UO AS UO, RQ_APU_HIERARCHY.APU_code AS APU FROM DATA_TW_Investigations LEFT JOIN RQ_APU_HIERARCHY ON left([DATA_TW_Investigations].Service,6)=RQ_APU_HIERARCHY.CostC_code WHERE [DATA_TW_Investigations].type='Auto Inspection' And [DATA_TW_Investigations].subtype='CAPAc' And [DATA_TW_Investigations].[status]<>'Annul&eacute;' And [DATA_TW_Investigations].[status]<>'Abandonn&eacute;' And RQ_APU_HIERARCHY.Group_UO Like * & (SELECT reference_groupUO FROM Tech_Exe_CurrentParam) & *; |A DEFINIR
RQ_PREPA_CAPA|SELECT [PR_ID] AS [Object], int([creationDate]) AS Startdate, int(closureDate) AS EndDate, int([initialPlannedEndDate]) AS ExpectedEndDate, RQ_APU_HIERARCHY.Group_UO AS UO, RQ_APU_HIERARCHY.APU_code AS APU FROM RQ_JOIN_CAPA_OP INNER JOIN RQ_APU_HIERARCHY ON left(RQ_JOIN_CAPA_OP.Service,6)=RQ_APU_HIERARCHY.CostC_code WHERE RQ_APU_HIERARCHY.Group_UO like *&(SELECT reference_groupUO FROM Tech_Exe_CurrentParam)&*;  UNION SELECT [PR_ID] AS [Object], int([creationDate]) AS Startdate, int(closureDate) AS EndDate, int([initialPlannedEndDate]) AS ExpectedEndDate, RQ_APU_HIERARCHY.Group_UO AS UO, RQ_APU_HIERARCHY.APU_code AS APU FROM (RQ_JOIN_CAPA_OP INNER JOIN Tab_APU_4_OldData on RQ_JOIN_CAPA_OP.service = Tab_APU_4_OLDDATA.Service) INNER JOIN RQ_APU_HIERARCHY ON Tab_APU_4_OldData.CostC_code=RQ_APU_HIERARCHY.CostC_code WHERE RQ_APU_HIERARCHY.Group_UO like *&(SELECT reference_groupUO FROM Tech_Exe_CurrentParam)&*; |A DEFINIR
RQ_PREPA_CAPA_HSE|SELECT PR_ID, int(creationDate) AS startdate, int(initialPlannedDate) AS expectedEndDate, int(closureDate) AS enddate, UO_code AS UO, APU_code AS APU FROM Data_PHX_CAPA_HSE INNER JOIN RQ_APU_HIERARCHY ON left(Data_PHX_CAPA_HSE.service,6)=RQ_APU_HIERARCHY.CostC_code WHERE type='D&eacute;viation' And (potentially_serious='True' Or category In ('AAA','ASA')); |A DEFINIR
RQ_PREPA_CC|SELECT DISTINCT PR_ID AS [Object], int(creationDate) AS Startdate, int([effectiveClosureDate]) AS EndDate, int(plannedImplementationDate) AS ExpectedEndDate, status, int([phase_Prepa_startdate]) AS Prepa_startdate, int([phase_Prepa_enddate]) AS Prepa_enddate, int([phase_MeO_startdate]) AS MeO_startdate, int([phase_MeO_enddate]) AS MeO_enddate, int([phase_Implement_startdate]) AS Implement_startdate, int([phase_Implement_enddate]) AS Implement_enddate, int(effectiveImplementationDate) AS implementationDate, RQ_APU_HIERARCHY.Group_UO AS UO, RQ_APU_HIERARCHY.APU_code AS APU FROM Data_Phenix_CC LEFT JOIN RQ_APU_HIERARCHY ON left([Data_Phenix_CC].service,6)=RQ_APU_HIERARCHY.CostC_code WHERE RQ_APU_HIERARCHY.Group_UO like *&(SELECT reference_groupUO FROM Tech_Exe_CurrentParam)&* OR Data_Phenix_CC.service is null; |A DEFINIR
RQ_PREPA_CLAIM|SELECT DISTINCT (MainInvID_ZMI) AS [Object], int(RequestedStartDate_ZMI) AS StartDate, int(EndDate_ZMI) AS EndDate, int(RequestedEndDate_ZMI) AS ExpectedEndDate, IIf(BPLastname_ZSI Like Marcy* Or BPLastname_ZSI Like Val* Or BPLastname_ZSI Like Not A*,SANOFI,STT) AS ProductionSite FROM Data_CMT_reclamations WHERE MainInvStatus_ZMI <>'Canceled' AND MainInvDetailedDesc_ZMI not like 'reopen*'; |A DEFINIR
RQ_PREPA_FORMS_SITUATDANG|SELECT T1.Date, T1.UO_Name AS UO, T1.NbSituatDang_Target AS Target, T1.nbSituatDang_Real AS NB_SituatDang, (SELECT sum(T2.NbSituatDang_Target) FROM Data_FORMS_SituatDang as T2 WHERE T2.date >= cdate(01/01/ & year(T1.date)) and T2.date <= T1.date and T2.UO_Name = T1.UO_Name) AS TargetCumul, (SELECT sum(T3.nbSituatDang_Real) FROM Data_FORMS_SituatDang as T3 WHERE T3.date >= cdate(01/01/ & year(T1.date)) and T3.date <= T1.date and T3.UO_Name = T1.UO_Name) AS SituatDang_Cumul FROM Data_FORMS_SituatDang AS T1; |A DEFINIR
RQ_PREPA_FORMS_VMS|SELECT T1.Date, T1.UO, T1.Target, T1.NB_VMS, (SELECT sum(T2.Target) FROM Data_FORMS_VMS as T2 WHERE T2.date >= cdate(01/01/ & year(T1.date)) and T2.date <= T1.date and T2.UO = T1.UO) AS TargetCumul, (SELECT sum(T3.NB_VMS) FROM Data_FORMS_VMS as T3 WHERE T3.date >= cdate(01/01/ & year(T1.date)) and T3.date <= T1.date and T3.UO = T1.UO) AS VMS_Cumul FROM Data_FORMS_VMS AS T1; |A DEFINIR
